pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
ipsccp,gvn,-0.002193146463690232,-4.519613322350121,6.196843615016445e-06,224938,225145,2.2871667857120076e-05,True
ipsccp,gvn-hoist,-0.0010103230343998515,-1.8635897439574358,0.062379990891248474,224785,224523,0.12343610122795806,False
ipsccp,gvn-sink,-0.0017961589115541021,-3.327435983320652,0.0008765616521370273,224439,224280,0.002550234346039078,True
ipsccp,newgvn,-0.0022856351910063855,-4.865745677526098,1.1406469502660236e-06,223901,224358,4.457857741758232e-06,True
ipsccp,early-cse,0.001877361697445401,3.6723664110553647,0.0002403426593206462,224890,223948,0.0007627081474065239,True
ipsccp,mergereturn,-0.0014298610965386427,-2.6149577193350977,0.008924148689340524,224608,223840,0.02169271649128336,True
ipsccp,globalopt,-0.0019487068578898925,-3.5733701890627665,0.0003524528566164317,224654,224589,0.0010876322982741897,True
ipsccp,strip-dead-prototypes,-0.001382026032356709,-2.53711010988945,0.011177514208424808,225025,224651,0.026544054360334475,True
ipsccp,indvars,-0.0013066743524745017,-2.407688028283773,0.016054292406975017,225326,224988,0.037000049001136515,True
ipsccp,mergeicmps,-0.001770692680625352,-3.262444583668341,0.0011046401688246373,224028,224586,0.003166742972999473,True
ipsccp,separate-const-offset-from-gep,-0.0012093116173739205,-2.2206075640673637,0.026378050221944234,224412,224570,0.057682174063969964,False
ipsccp,libcalls-shrinkwrap,-0.0022511073313060126,-4.133611566312225,3.571714604810595e-05,225045,224538,0.00012290715634831538,True
ipsccp,flattencfg,-0.0017095812459850257,-3.143143322074906,0.0016715487748843463,224011,223926,0.0046522992199339724,True
ipsccp,loop-reduce,-0.0033615851452413748,-6.185631460361384,6.190739939670716e-10,224708,224394,2.906827050809415e-09,True
ipsccp,loop-unroll,-0.00995761925246419,-17.83513395843317,3.99220636434577e-71,224160,224207,6.886995648800897e-70,True
ipsccp,loop-rotate,-0.0008087272329272421,-1.431415447018173,0.1523118802743193,224478,224315,0.26057375410844663,False
