source,target,ate,p_adj
consthoist,dse,0.00769235456306222,3.879280554504132e-06
mldst-motion,dse,0.007077069314009643,2.8195519067656093e-05
slsr,dse,0.0077193241868460105,2.8020648657727394e-06
loop-interchange,dse,0.007783911518704334,1.4554424281862916e-06
loop-distribute,dse,0.00800274780618071,1.0380567049783702e-06
loop-load-elim,dse,0.006515374592965861,0.0001124744029798353
loop-sink,dse,0.007199966722581053,1.0332941687084078e-05
loop-unroll-and-jam,dse,0.01011002846144543,3.3117468368183536e-10
hotcoldsplit,dse,0.008307419326191223,2.707892149017629e-07
irce,dse,0.008992777823020326,3.941421170852183e-08
nary-reassociate,dse,0.007705557325198065,3.459968294924778e-06
scalarizer,dse,0.006167606295547967,0.0004383214702867129
vector-combine,dse,0.007551212096458482,6.088993591260307e-06
always-inline,dse,0.006621326928613669,0.00011742936308759858
globalsplit,dse,0.005624688748746831,0.0009278051506122512
lowerswitch,dse,0.006567832673134877,0.00012114205083686339
early-cse-memssa,dse,0.021368992019053124,7.290650417596738e-69
simple-loop-unswitch,dse,0.009740533097281012,2.3658071689474467e-09
loop-versioning,dse,0.007615999405883422,1.3678783250250045e-05
loop-flatten,dse,0.008351719477585229,2.4209349082218124e-07
loop-reroll,dse,0.008047050609214734,1.2665481919829124e-06
loop-instsimplify,dse,0.007898165498590626,7.54708538421351e-07
loop-simplifycfg,dse,0.006157306365147164,0.0002315555199750561
loop-predication,dse,0.006462818159585437,0.00018245021588228285
speculative-execution,dse,0.011037522161872815,4.887090843442971e-11
load-store-vectorizer,dse,0.005444466246335933,0.0013294523951815744
iroutliner,dse,0.006210462017825491,0.00014604390280017262
global-merge,dse,0.008315515549427666,6.815250857478833e-07
break-crit-edges,dse,0.012680590168132833,3.6679809339327855e-15
unreachableblockelim,dse,0.007354830241266319,6.7704090873242095e-06
gvn-sink,jump-threading,0.009947152641296919,2.6409595782487175e-10
newgvn,jump-threading,0.005094061465593325,0.00019489777773765734
mergereturn,jump-threading,0.005433946301369841,0.0019627563610655875
globalopt,jump-threading,0.007068445546062285,1.7715030675049146e-05
strip-dead-prototypes,jump-threading,0.005423326740413459,0.0021878502941815622
loop-reduce,jump-threading,0.006937080417870944,2.364170483944634e-05
loop-unroll,jump-threading,0.02276060407839081,7.0874070693317465e-43
loop-rotate,jump-threading,0.0074688248487240205,1.9099759326589657e-05
float2int,jump-threading,0.007201770214991354,1.714854182469056e-05
inline,jump-threading,0.005018840880193054,0.0038856975919098007
sink,jump-threading,0.006635536992006419,0.00011420266501626966
loop-vectorize,jump-threading,0.0141972422779571,3.449638279426621e-15
callsite-splitting,jump-threading,0.005687904481203321,0.0013090709966643206
dfa-jump-threading,jump-threading,0.005773677805172128,0.001141714595490902
slsr,jump-threading,0.005522561118133651,0.0012843765268084832
loop-distribute,jump-threading,0.0050669245899852,0.0043994506596001254
loop-unroll-and-jam,jump-threading,0.006690902002337407,5.8025795851384754e-05
hotcoldsplit,jump-threading,0.006117717101183029,0.00034139392803349017
irce,jump-threading,0.005494369022721435,0.0019254892545282555
nary-reassociate,jump-threading,0.007698969024329705,2.062322128812128e-06
vector-combine,jump-threading,0.008005763420714296,1.0951257389986413e-06
lowerswitch,jump-threading,0.008844279005074673,8.067989080832554e-08
early-cse-memssa,jump-threading,0.005892684408120297,1.1968899308936974e-05
simple-loop-unswitch,jump-threading,0.005445778044249394,0.0021905615147429585
loop-versioning,jump-threading,0.005702406299619656,0.0014762657853037012
loop-instsimplify,jump-threading,0.00854128249602576,6.362714911143571e-08
loop-simplifycfg,jump-threading,0.005169698200591821,0.0029185426734771643
loop-predication,jump-threading,0.005977479054962598,0.0005324454013869418
speculative-execution,jump-threading,0.005863141066989541,0.0006109858164859311
load-store-vectorizer,jump-threading,0.0053344082117492975,0.0019141512298810105
iroutliner,jump-threading,0.00557334035300433,0.0010952266938047937
