source,target,ate,p_adj
loop-reroll,dse,0.00998602583765168,1.0724859730763006e-22
loop-instsimplify,dse,0.011259389027138633,1.318540103802711e-30
loop-simplifycfg,dse,0.01275560648041879,8.61278006279491e-38
loop-predication,dse,0.011040387210248193,2.0806573246186943e-28
speculative-execution,dse,0.011165465952131304,1.1678932438294374e-27
partially-inline-libcalls,dse,0.009969613027845936,2.4799507823232593e-23
load-store-vectorizer,dse,0.010563435222121609,9.821424432976292e-27
iroutliner,dse,0.00887778495800795,2.5979577193603475e-19
global-merge,dse,0.010997998133038256,7.022045785039016e-28
break-crit-edges,dse,0.018221867318146456,3.6203831369217056e-75
unreachableblockelim,dse,0.010474909109506048,8.410289414311223e-26
loop-idiom,jump-threading,0.007781814978885138,7.078886994487517e-14
loop-deletion,jump-threading,0.0063207282203713855,2.570991133200546e-09
gvn-hoist,jump-threading,0.006540720191018812,4.4788629696029716e-10
gvn-sink,jump-threading,0.008004640881800917,4.355103427913775e-15
newgvn,jump-threading,0.00789438403803211,4.657475982509942e-19
mergereturn,jump-threading,0.005662024291221979,8.595088739011208e-08
globalopt,jump-threading,0.007044763720055969,1.0989666686392377e-11
strip-dead-prototypes,jump-threading,0.0058999685904478905,2.4095327710530544e-08
indvars,jump-threading,0.00655386137313535,2.969512940275194e-10
mergeicmps,jump-threading,0.006078728367679864,6.898547558061946e-09
separate-const-offset-from-gep,jump-threading,0.005240006359192695,1.2033627917545825e-06
libcalls-shrinkwrap,jump-threading,0.007022261602374069,1.686313502834458e-11
flattencfg,jump-threading,0.005056892037616334,2.1101808734528345e-06
loop-reduce,jump-threading,0.012633349846479847,2.715486007046928e-35
loop-unroll,jump-threading,0.021459907312293358,1.748636503270114e-92
loop-rotate,jump-threading,0.006846366554038585,3.139535439206324e-10
partial-inliner,jump-threading,0.008069925892793206,5.3846580107478415e-15
lower-expect,jump-threading,0.006560862262241507,3.901366882423193e-10
rpo-function-attrs,jump-threading,0.005831179702778522,2.9224844143875622e-08
inferattrs,jump-threading,0.007166422523590177,9.406738402520475e-12
called-value-propagation,jump-threading,0.006578431599942702,4.158685898060051e-10
licm,jump-threading,0.005852112932368592,6.088798354339275e-07
loop-simplify,jump-threading,0.005178179865359511,1.7459963380324957e-06
div-rem-pairs,jump-threading,0.0059329740468815895,1.9616851797826337e-08
float2int,jump-threading,0.0074285750420027274,1.0356853079293171e-12
inline,jump-threading,0.006745332553871108,1.4627853091853754e-10
sink,jump-threading,0.007918527607916392,6.286719471462499e-14
loop-vectorize,jump-threading,0.040753644651485454,6.592283725940341e-256
slp-vectorizer,jump-threading,0.006402867247873201,1.1900296274860433e-09
callsite-splitting,jump-threading,0.008179922304363096,3.8839572546194415e-15
dfa-jump-threading,jump-threading,0.005955783324758379,2.0673983247014003e-08
consthoist,jump-threading,0.00650547998518658,6.60717922914714e-10
mldst-motion,jump-threading,0.007141536221703937,7.230484640827666e-12
slsr,jump-threading,0.005523943222611849,1.531370492539771e-07
loop-interchange,jump-threading,0.005977710680701853,1.4014427889820627e-08
loop-fusion,jump-threading,0.005714843231655109,7.705221350823012e-08
loop-distribute,jump-threading,0.006617865466756356,2.956336156031197e-10
