source,target,ate,p_adj
mergefunc,attributor,0.006445579773372012,0.003994072970519837
mergefunc,float2int,0.0052798783377189795,0.03715283180100953
loop-vectorize,mergefunc,0.006859660568574399,0.003564409311554574
break-crit-edges,mergefunc,0.00517440878704839,0.04078126786926974
tailcallelim,instcombine,0.016227293401677723,1.4290234943500128e-17
reassociate,instcombine,0.014734622223473937,1.0819919808255761e-14
memcpyopt,instcombine,0.01256262346335063,4.4152260058061e-11
sccp,instcombine,0.013251642973500233,7.785775768994544e-12
dce,instcombine,0.013752893255228549,4.754687350613704e-13
adce,instcombine,0.013406224708220393,1.673397560916826e-12
jump-threading,instcombine,0.00653812545949789,0.002064453561041498
loop-idiom,instcombine,0.015237806382944974,1.9690339176275025e-15
loop-deletion,instcombine,0.01380593858794582,4.279016488274928e-13
gvn,instcombine,0.03884178902826618,4.884880730357884e-111
gvn-hoist,instcombine,0.013749813331292715,3.2280024164079237e-13
gvn-sink,instcombine,0.01975984085999838,3.193417679741861e-26
newgvn,instcombine,0.02569553425021681,5.523001142117906e-53
early-cse,instcombine,0.014175763283727605,2.3381884560208227e-14
mergereturn,instcombine,0.014772626077296236,7.741920436564154e-15
globalopt,instcombine,0.014670189302588121,4.480274129955343e-14
strip-dead-prototypes,instcombine,0.010955628379266724,1.297005615686193e-08
indvars,instcombine,0.012278570798642252,8.948119104893936e-11
mergeicmps,instcombine,0.014344169155054487,6.291128020428962e-14
separate-const-offset-from-gep,instcombine,0.018310340417330373,2.524962160949338e-22
libcalls-shrinkwrap,instcombine,0.016008938982438492,3.5511804612711936e-17
flattencfg,instcombine,0.012056160020639861,3.1874703234424466e-10
loop-reduce,instcombine,0.01782848906803952,3.3008413143038258e-22
loop-unroll,instcombine,0.03880184823050098,7.442284239484904e-83
loop-rotate,instcombine,0.01267035389622756,2.7740282810272285e-10
partial-inliner,instcombine,0.009568207321259958,1.3047988708234017e-06
lower-expect,instcombine,0.013456711877848915,1.0913389382783554e-12
alignment-from-assumptions,instcombine,0.013958893654569704,1.0242552003108936e-13
rpo-function-attrs,instcombine,0.012078280999227031,3.129388063158871e-10
attributor,instcombine,0.010990399045625487,3.084757977466799e-09
inferattrs,instcombine,0.013007100190187082,1.0545126624621575e-11
called-value-propagation,instcombine,0.011134699607092569,6.711027667013395e-09
licm,instcombine,0.0230177544999281,2.412056656273384e-33
loop-simplify,instcombine,0.01206895839074218,3.6049182705470845e-10
div-rem-pairs,instcombine,0.013885783731681756,3.6818055513053157e-13
float2int,instcombine,0.01193314232010284,7.373831202852596e-10
inline,instcombine,0.011487097260070078,2.2555593542049725e-09
sink,instcombine,0.01684918126421714,5.724382667834537e-19
loop-vectorize,instcombine,0.02519853274548134,3.7120353745636146e-41
slp-vectorizer,instcombine,0.009683006916977599,8.596056912252751e-07
callsite-splitting,instcombine,0.01616270160314276,1.396718342720355e-17
dfa-jump-threading,instcombine,0.011837323202664618,5.693114192317441e-10
consthoist,instcombine,0.013385570706438088,3.743458606952042e-12
mldst-motion,instcombine,0.01039146575274058,1.1368388640358699e-07
slsr,instcombine,0.01369834899444583,4.264132208721029e-13
loop-interchange,instcombine,0.014866460732698261,7.741920436564154e-15
loop-fusion,instcombine,0.013909914802176848,2.19205682871834e-13
loop-distribute,instcombine,0.012635482821956034,5.278283002367548e-11
loop-load-elim,instcombine,0.017930405014997042,1.7625580593980735e-21
loop-sink,instcombine,0.01460441371906429,8.407612407056149e-15
loop-unroll-and-jam,instcombine,0.011939020045819315,8.224386696459577e-10
hotcoldsplit,instcombine,0.012504774375973304,5.230809804129072e-11
irce,instcombine,0.01509232944919875,9.549016708652377e-16
nary-reassociate,instcombine,0.012181519408676622,3.108180529763193e-10
scalarizer,instcombine,0.014938699384196286,9.359193610620716e-15
vector-combine,instcombine,0.015283505411752163,7.641571320795701e-16
always-inline,instcombine,0.012305358340515382,7.359796584683156e-11
globalsplit,instcombine,0.013496838877797734,2.1449846507577046e-12
lowerswitch,instcombine,0.014096295126837188,2.1891777567374007e-13
early-cse-memssa,instcombine,0.02518346964015311,3.459811005703325e-52
simple-loop-unswitch,instcombine,0.014324873264542182,5.431787628158734e-14
loop-versioning,instcombine,0.013974019149157468,5.063657595090021e-13
loop-flatten,instcombine,0.013126692766514292,6.521751679830659e-12
loop-reroll,instcombine,0.012952632541895603,1.4848971331991342e-11
loop-instsimplify,instcombine,0.014859567178800936,5.722949252611985e-15
loop-simplifycfg,instcombine,0.01607213755297754,3.4171957958279346e-17
loop-predication,instcombine,0.017361935903415615,2.458824595252651e-20
speculative-execution,instcombine,0.014178582867184819,7.744048988935732e-14
partially-inline-libcalls,instcombine,0.013996951618310771,1.4311668042325345e-13
load-store-vectorizer,instcombine,0.012688813985521685,2.2037645120769827e-11
iroutliner,instcombine,0.010572159993462726,2.675225696003785e-08
global-merge,instcombine,0.01284006964626383,1.5182191826677012e-11
break-crit-edges,instcombine,0.021034722230642178,2.996804385859429e-29
unreachableblockelim,instcombine,0.012448374580847688,8.785132971943399e-11
reassociate,simplifycfg,0.0072249095648290185,0.001644686970949536
memcpyopt,simplifycfg,0.00906083867626667,4.571389914666707e-05
sccp,simplifycfg,0.005493086620151744,0.0324628585619593
dce,simplifycfg,0.00601595378021158,0.012361702430996884
adce,simplifycfg,0.008734400826043154,8.593770278133413e-05
loop-idiom,simplifycfg,0.007800099026941121,0.000712361392421849
loop-deletion,simplifycfg,0.011244449740600737,1.4173651719648066e-07
gvn,simplifycfg,0.010715788244215596,4.192400026116404e-08
gvn-hoist,simplifycfg,0.006009126991348979,0.012310269436015688
gvn-sink,simplifycfg,0.012936624844530509,4.2693110637698286e-10
newgvn,simplifycfg,0.01150372144927081,7.273971315048384e-10
early-cse,simplifycfg,0.009226192681461687,7.271080365189757e-06
mergereturn,simplifycfg,0.006769389764393563,0.003820687226785265
globalopt,simplifycfg,0.010550871094181569,7.440037706584343e-07
