source,target,ate,p_adj
loop-vectorize,jump-threading,0.023585122075521214,0.0
slp-vectorizer,jump-threading,0.005519477681671048,4.461744011890728e-24
callsite-splitting,jump-threading,0.0060969549680238155,8.767423406160206e-29
dfa-jump-threading,jump-threading,0.005799618003021978,4.0618024151142905e-26
consthoist,jump-threading,0.005657173090601431,5.099695517295498e-25
mldst-motion,jump-threading,0.006278667210527944,8.290751588784336e-31
slsr,jump-threading,0.00581066847243128,1.694068574627485e-26
loop-interchange,jump-threading,0.005780979699279931,4.7111517810347336e-26
loop-fusion,jump-threading,0.005263199811511243,1.1212319974533165e-21
loop-distribute,jump-threading,0.0056053728529389946,1.334206727383311e-24
loop-sink,jump-threading,0.005869068345698059,7.151392399971812e-27
loop-unroll-and-jam,jump-threading,0.006816859855221291,9.332983255487427e-36
hotcoldsplit,jump-threading,0.005825744870372351,9.266825616286795e-27
irce,jump-threading,0.006014001565204596,4.491224206879964e-28
nary-reassociate,jump-threading,0.005886190781970613,5.825875633262453e-27
scalarizer,jump-threading,0.006570143257772998,1.1256695940648647e-32
vector-combine,jump-threading,0.005605162149052656,9.940969951762236e-25
always-inline,jump-threading,0.005560896837219553,2.4373153285720287e-24
globalsplit,jump-threading,0.006165563728672274,1.0600943429195912e-29
lowerswitch,jump-threading,0.006067597655273094,3.72460401954671e-27
early-cse-memssa,jump-threading,0.007884019859254687,7.963755154280776e-64
simple-loop-unswitch,jump-threading,0.006426787579907334,6.511035804911474e-32
loop-versioning,jump-threading,0.008409499724186753,3.70395647091887e-51
loop-flatten,jump-threading,0.005988954938993096,7.041088108561876e-28
loop-reroll,jump-threading,0.005410454713905666,3.91386107145207e-23
loop-instsimplify,jump-threading,0.007270696437590984,2.846055534371514e-41
loop-simplifycfg,jump-threading,0.006516350614514332,5.412902792859035e-33
loop-predication,jump-threading,0.007399417449277801,2.0606939558616702e-42
partially-inline-libcalls,jump-threading,0.005688831769768088,2.0147986927339145e-25
load-store-vectorizer,jump-threading,0.00622754750827359,1.967538354508148e-30
iroutliner,jump-threading,0.0052046742523030876,5.07816644805788e-22
global-merge,jump-threading,0.005953562183553807,1.155893316392479e-27
break-crit-edges,jump-threading,0.029928940398956272,0.0
unreachableblockelim,jump-threading,0.00571403212327487,1.6593303027003506e-25
loop-unroll,loop-idiom,0.007630828387882316,5.419696463891193e-41
loop-vectorize,loop-idiom,0.015476395657350095,2.3861594261871386e-149
break-crit-edges,loop-idiom,0.006064872785522923,5.02413108924908e-27
loop-unroll,loop-deletion,0.00780096993868451,1.110468568414332e-42
loop-vectorize,loop-deletion,0.01619399276470279,4.37234387045678e-162
break-crit-edges,loop-deletion,0.0068298849185767785,5.2746465623578585e-34
loop-reduce,gvn,0.00869084248546731,2.2733388129582198e-70
loop-unroll,gvn,0.023662524451255218,0.0
gvn,attributor,0.023753326625074123,0.0
licm,gvn,0.01180362726580092,5.434430989527282e-117
loop-vectorize,gvn,0.03305498634985582,0.0
early-cse-memssa,gvn,0.00902061464919901,9.108384178128598e-79
loop-versioning,gvn,0.006103226610864598,3.499221213964153e-33
break-crit-edges,gvn,0.0076922514996782265,1.3747662507777266e-53
loop-unroll,gvn-hoist,0.00825370552809812,6.3889511991813115e-49
loop-vectorize,gvn-hoist,0.016802561594369325,8.847091183553153e-179
break-crit-edges,gvn-hoist,0.007338424978845237,8.955047381014586e-40
gvn-sink,early-cse,0.005021395039445931,2.171628796410711e-22
loop-unroll,gvn-sink,0.008788167330170127,5.321220435099462e-55
loop-vectorize,gvn-sink,0.014440335383806846,3.534973678120812e-133
break-crit-edges,gvn-sink,0.006717823186106475,9.245770567175759e-34
loop-unroll,newgvn,0.007643031120651844,5.563158795473134e-54
newgvn,attributor,0.012547561542051,7.504331920825077e-170
loop-vectorize,newgvn,0.019923214849955573,0.0
break-crit-edges,newgvn,0.005714699120780875,6.029510844998114e-32
loop-reduce,early-cse,0.007181205661033974,4.19922715724088e-44
loop-unroll,early-cse,0.01274592582022982,4.548850112562919e-127
loop-rotate,early-cse,0.005257677296044594,2.7600197197961385e-22
licm,early-cse,0.010277870956064972,3.369848399390548e-78
loop-vectorize,early-cse,0.022296489970581146,0.0
irce,early-cse,0.005165407241645548,3.4896926057039537e-23
scalarizer,early-cse,0.005143845619093146,2.49910271628542e-22
loop-versioning,early-cse,0.007266928966750574,4.764920626155055e-42
loop-reroll,early-cse,0.00536569896608885,7.211127713164621e-25
break-crit-edges,early-cse,0.010189494551938572,4.6461019782591055e-84
loop-unroll,mergereturn,0.007826364316284251,2.657826164228864e-43
loop-vectorize,mergereturn,0.016273348171876423,1.2743730037826941e-163
break-crit-edges,mergereturn,0.00641569785487861,3.5477615390757764e-30
