source,target,ate,p_adj
gvn,loop-distribute,0.0065578017498841845,1.2431803149996747e-12
gvn,loop-load-elim,0.006826662766489411,1.1439105016322472e-13
gvn,loop-unroll-and-jam,0.006188227447608219,2.7501113384121688e-11
gvn,hotcoldsplit,0.0060269721450458835,7.987582249539778e-11
gvn,irce,0.005475064836636179,3.391476586233639e-09
gvn,nary-reassociate,0.005128517679183098,4.039908667645295e-08
gvn,scalarizer,0.006095982157580004,5.612251106888578e-11
gvn,vector-combine,0.005717066713476937,5.915670990867978e-10
gvn,always-inline,0.005939181221696843,1.60298186803966e-10
gvn,globalsplit,0.006485713240469426,1.9255922936127623e-12
gvn,simple-loop-unswitch,0.005165905097763546,3.113911832794889e-08
gvn,loop-reroll,0.005140190059316374,2.7857164851217567e-08
gvn,loop-instsimplify,0.007035025547333373,1.5568125864306442e-14
gvn,loop-simplifycfg,0.0061450358033450225,2.365470248506396e-11
gvn,speculative-execution,0.006063566714910595,5.303000501923825e-11
gvn,partially-inline-libcalls,0.0053335876282171735,1.1413451069768857e-08
gvn,load-store-vectorizer,0.005843822393620635,3.278215768059165e-10
gvn,iroutliner,0.00580997288310231,3.7959853352043584e-10
gvn,global-merge,0.006061106951386341,5.205079474638231e-11
gvn,unreachableblockelim,0.007614292476291085,1.250235223473578e-16
break-crit-edges,gvn-hoist,0.006640010268817331,5.788281220948422e-10
break-crit-edges,gvn-sink,0.00521273938016642,1.918489922675346e-06
newgvn,attributor,0.011439897161130863,4.786506708483765e-40
licm,early-cse,0.00706796285417538,3.943113069274524e-12
loop-reroll,early-cse,0.0059726064491257835,1.5674379306388804e-09
break-crit-edges,early-cse,0.00799381996816545,1.249013802113118e-15
break-crit-edges,mergereturn,0.006626033525369002,8.784975243937875e-10
break-crit-edges,globalopt,0.0069244804484727696,1.1922929438674334e-10
